ID_Individu,Departement,Milieu,Genre,Tranche_Age,Age,Niveau_Education,Secteur_Activite,Revenu_Mensuel_HTG,Possede_Telephone,Possede_Smartphone,Acces_Internet,Acte_Naissance,CIN_Carte_Identite,NIF_Matricule_Fiscal,Titre_Propriete,Statut_Logement,Source_Energie,Implique_Agriculture,Niveau_Inclusion_Financiere,Compte_Bancaire,Credit_Formel,Montant_Credit_Formel_HTG,Credit_Informel,Epargne_Formelle,Membre_Tontine_Sol,Mobile_Money,Planification_Financiere,Controle_Depenses,Manque_Argent_Frequent,Raison_Principale_Manque_Argent,Besoin_Education_Financiere,Jamais_Eu_Credit_Formel,Poids_Sondage,Cluster,Profil,X_pca_PC1,X_pca_PC2,X_pca_PC3
HTI2018_0070,Aire Métropolitaine,Rural,Femme,35-44,42,Non scolarisé,Agriculture/Élevage,1540,Non,Non,Non,Oui,Non,Non,Non,Habitation avec propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Oui,Non,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,2.1299,0,Agriculteurs vulnérables,-0.8764043230452846,-0.8327281241158241,-1.752832475053767
HTI2018_0071,Aire Métropolitaine,Urbain,Femme,45-60,54,Secondaire,Commerce informel,4151,Non,Non,Non,Non,Oui,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,3.0801,5,Commerçants informels,1.4607856014123406,-0.019377962977918387,1.992525040277127
HTI2018_0072,Nord,Rural,Femme,45-60,59,Primaire,Artisanat/Production,2756,Non,Non,Non,Oui,Non,Oui,Non,Propriétaire,Panneau solaire,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Frais de scolarité,Comment épargner,Oui,2.6741,2,Artisans,-0.9118787143242318,-1.0587256951865132,-0.23188421657070574
HTI2018_0073,Centre,Rural,Femme,25-34,28,Primaire,Agriculture/Élevage,699,Non,Non,Non,Oui,Non,Oui,Oui,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Frais de scolarité,Comment obtenir un prêt,Oui,1.7813,0,Agriculteurs vulnérables,-1.8999111871867862,-1.4653904057264862,-0.4972021879054656
HTI2018_0074,Artibonite,Urbain,Femme,45-60,47,Secondaire,Sans activité/Ménage,257,Non,Non,Non,Oui,Non,Non,Non,Copropriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Oui,Revenu irrégulier,Comment budgétiser,Oui,2.2479,4,Ménages sans revenus,-2.1365641445072376,1.8029298504029327,0.18918319247087437
HTI2018_0075,Nord-Est,Urbain,Femme,25-34,31,Non scolarisé,Artisanat/Production,576,Oui,Oui,Non,Oui,Non,Non,Non,Propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Oui,Dépenses imprévues,Ne sait pas/Aucun besoin,Oui,1.7535,2,Artisans,-1.4457131230939633,-0.8724552886683662,-0.34747391537702865
HTI2018_0076,Artibonite,Urbain,Homme,35-44,38,Primaire,Agriculture/Élevage,1998,Non,Non,Non,Non,Non,Non,Oui,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Oui,Médicaments/Santé,Comment budgétiser,Oui,3.2702,0,Agriculteurs vulnérables,-1.3445528887809124,-1.22815061378983,-0.951185298640015
HTI2018_0077,Aire Métropolitaine,Urbain,Femme,35-44,40,Primaire,Commerce informel,7491,Oui,Non,Oui,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,2.7724,5,Commerçants informels,1.4482602439415604,-0.34097218610613794,1.909204418890061
HTI2018_0078,Grand-Anse,Rural,Homme,25-34,33,Primaire,Agriculture/Élevage,2151,Non,Non,Non,Non,Non,Non,Non,Propriétaire,Aucune source,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Oui,Médicaments/Santé,Comment investir,Oui,1.9761,0,Agriculteurs vulnérables,-0.6937475113267934,-0.7916727460869452,-1.2575810835489247
HTI2018_0079,Nord,Urbain,Homme,18-24,24,Non scolarisé,Emploi salarié formel,11207,Oui,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,2.1088,3,Salariés formels,1.8763296990556948,0.20921135279216613,-1.7923053436129643
HTI2018_0080,Aire Métropolitaine,Urbain,Homme,15-17,17,Non scolarisé,Commerce informel,3025,Oui,Oui,Oui,Oui,Non,Non,Non,Locataire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Souvent,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,1.8378,5,Commerçants informels,1.487352958225017,0.5591485048287944,0.49942426342645063
HTI2018_0081,Aire Métropolitaine,Urbain,Homme,25-34,27,Secondaire,Emploi salarié formel,14413,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Jamais,Contrôle total,Non,Sans objet,Comment investir,Oui,2.1075,3,Salariés formels,3.7933502718344783,1.293877159619113,-2.3666210868733693
HTI2018_0082,Artibonite,Urbain,Homme,60+,77,Secondaire,Agriculture/Élevage,5411,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,1.8494,0,Agriculteurs vulnérables,-1.1352977874632424,-1.505722009025803,-0.9082458341144662
HTI2018_0083,Centre,Urbain,Homme,60+,68,Non scolarisé,Sans activité/Ménage,1403,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Aucun contrôle,Oui,Revenu irrégulier,Comment investir,Oui,1.7318,4,Ménages sans revenus,-1.2969228682929126,1.6608434154683318,-0.2702635168455414
HTI2018_0084,Centre,Rural,Homme,35-44,38,Secondaire,Agriculture/Élevage,1540,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Oui,Informel seulement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Revenu irrégulier,Ne sait pas/Aucun besoin,Oui,3.4233,0,Agriculteurs vulnérables,-0.6286650937429104,-0.3889073552247141,-1.0448410402462864
HTI2018_0085,Aire Métropolitaine,Urbain,Homme,45-60,53,Secondaire,Commerce informel,4663,Non,Non,Non,Oui,Non,Non,Oui,Locataire,Connexion individuelle,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,1.3283,5,Commerçants informels,1.1192291065433453,-0.40741831312311955,1.3284548633191233
HTI2018_0086,Aire Métropolitaine,Urbain,Femme,18-24,18,Secondaire,Agriculture/Élevage,652,Oui,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment obtenir un prêt,Oui,1.3222,0,Agriculteurs vulnérables,-0.8088124997824717,-0.770397572387481,-1.1367378939239143
HTI2018_0087,Ouest (reste),Urbain,Femme,18-24,23,Non scolarisé,Sans activité/Ménage,633,Oui,Non,Non,Oui,Non,Non,Non,Locataire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Aucun contrôle,Oui,Médicaments/Santé,Comment épargner,Oui,2.979,4,Ménages sans revenus,-1.9142254196005868,1.1868663763806218,0.20306849374463362
HTI2018_0088,Aire Métropolitaine,Urbain,Femme,25-34,31,Secondaire,Sans activité/Ménage,1792,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Oui,Jamais,Contrôle total,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,2.1008,4,Ménages sans revenus,-0.4491711567150841,2.4431345476111295,-0.16704930293610448
HTI2018_0089,Grand-Anse,Rural,Homme,45-60,54,Secondaire,Agriculture/Élevage,1776,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Oui,Informel seulement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,3.0071,0,Agriculteurs vulnérables,-1.0311889335064268,-0.9544736664259492,-1.07718909951252
HTI2018_0090,Nippes,Rural,Femme,25-34,30,Non scolarisé,Agriculture/Élevage,3804,Non,Non,Non,Oui,Non,Non,Oui,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Ne sait pas,Oui,Dépenses imprévues,Comment obtenir un prêt,Oui,1.7373,0,Agriculteurs vulnérables,-1.6066827076414518,-1.8906002660857621,-1.1554081511051926
HTI2018_0091,Aire Métropolitaine,Rural,Homme,25-34,34,Non scolarisé,Agriculture/Élevage,1540,Non,Non,Non,Oui,Non,Non,Oui,Locataire,Aucune source,Oui,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Jamais,Contrôle total,Oui,Revenu irrégulier,Comment investir,Oui,0.8627,0,Agriculteurs vulnérables,0.11550421235931484,-0.09790014854260627,-2.191993132976279
HTI2018_0092,Aire Métropolitaine,Urbain,Femme,45-60,59,Supérieur/Professionnel,Commerce informel,5892,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Non,Oui,Non,Souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,1.2284,5,Commerçants informels,1.7059412394927227,0.6816767224325367,2.1230234882809356
HTI2018_0093,Artibonite,Urbain,Femme,25-34,32,Primaire,Agriculture/Élevage,3083,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Pas souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,2.5797,0,Agriculteurs vulnérables,-0.7259298909071388,-1.4663340706911567,-1.003776434301618
HTI2018_0094,Artibonite,Urbain,Femme,35-44,40,Non scolarisé,Sans activité/Ménage,185,Oui,Non,Non,Non,Non,Non,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,2.7625,4,Ménages sans revenus,-2.9301702771779277,1.0374090911745655,0.08541207155690755
HTI2018_0095,Aire Métropolitaine,Urbain,Homme,60+,69,Secondaire,Services/Transport,11454,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Oui,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,0.8247,1,Prestataires de services,2.580113470234474,0.5279310049099524,-1.1391667924446285
HTI2018_0096,Artibonite,Urbain,Homme,60+,69,Supérieur/Professionnel,Commerce informel,2650,Oui,Non,Non,Non,Non,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle total,Oui,Médicaments/Santé,Comment épargner,Oui,3.4751,5,Commerçants informels,0.1778723967552158,-0.28388030163791556,2.546971422076516
HTI2018_0097,Grand-Anse,Rural,Femme,18-24,21,Primaire,Agriculture/Élevage,2166,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Aucune source,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,1.9049,0,Agriculteurs vulnérables,-0.1101240870279588,-0.9540954527883928,-0.8844737189848499
HTI2018_0099,Aire Métropolitaine,Rural,Homme,45-60,54,Primaire,Agriculture/Élevage,3979,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Non,Sans objet,Comment budgétiser,Oui,2.453,0,Agriculteurs vulnérables,0.05351903474768892,-0.9528759540594236,-1.4353199599694983
HTI2018_0100,Ouest (reste),Urbain,Homme,25-34,28,Secondaire,Agriculture/Élevage,3278,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,2.8649,0,Agriculteurs vulnérables,-0.1615025516533381,-0.8255797533301926,-0.9828268112894977
HTI2018_0101,Nord,Urbain,Femme,35-44,37,Non scolarisé,Commerce informel,8253,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle total,Non,Sans objet,Comment épargner,Oui,1.5923,5,Commerçants informels,0.8590348371893947,-0.942365584906589,1.9248347349194443
HTI2018_0102,Artibonite,Urbain,Homme,18-24,22,Secondaire,Artisanat/Production,282,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,2.3654,2,Artisans,-0.417427208929053,-0.02406401436243211,-0.10748870992716102
HTI2018_0103,Sud,Rural,Femme,35-44,39,Primaire,Agriculture/Élevage,1540,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Dépenses imprévues,Comment épargner,Oui,0.9901,0,Agriculteurs vulnérables,-1.666775167039513,-1.4933367400112116,-1.0813933414140853
HTI2018_0104,Nord,Urbain,Homme,60+,65,Primaire,Agriculture/Élevage,1743,Non,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Non,Sans objet,Comment épargner,Oui,2.3938,0,Agriculteurs vulnérables,-0.9252551393435279,-1.4884182359586875,-0.5616000952125206
HTI2018_0106,Aire Métropolitaine,Urbain,Femme,60+,73,Secondaire,Services/Transport,5215,Oui,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,3.3133,1,Prestataires de services,0.15987845034435152,-0.6099478951307477,-0.1722619645726712
HTI2018_0108,Aire Métropolitaine,Urbain,Femme,35-44,41,Secondaire,Commerce informel,4346,Oui,Oui,Oui,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Oui,Toujours,Contrôle avec d'autres,Oui,Médicaments/Santé,Ne sait pas/Aucun besoin,Oui,1.5312,5,Commerçants informels,1.0728687273577282,0.3342588226334569,2.2718628647760486
HTI2018_0109,Artibonite,Urbain,Femme,35-44,43,Non scolarisé,Agriculture/Élevage,394,Non,Non,Non,Oui,Oui,Oui,Non,Logement gratuit,EDH/Connexion collective,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.0215,0,Agriculteurs vulnérables,-1.984717125175561,-1.2277793704251287,-0.5701287087574675
HTI2018_0110,Sud,Urbain,Homme,25-34,33,Secondaire,Commerce informel,5660,Oui,Oui,Oui,Oui,Non,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Aucun contrôle,Non,Sans objet,Comment investir,Oui,1.0172,5,Commerçants informels,1.104212567365317,-0.5489851182083962,1.2547836518416176
HTI2018_0111,Sud,Rural,Homme,15-17,16,Secondaire,Agriculture/Élevage,440,Oui,Non,Non,Non,Oui,Non,Non,Locataire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,2.6151,0,Agriculteurs vulnérables,-1.150064659827802,-0.31021767183668536,-0.26527632416436847
HTI2018_0112,Aire Métropolitaine,Rural,Femme,25-34,32,Secondaire,Commerce informel,3355,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle avec d'autres,Oui,Médicaments/Santé,Comment épargner,Oui,2.8779,5,Commerçants informels,0.017061604287650495,-0.6181442645584814,2.3826435426109898
HTI2018_0113,Aire Métropolitaine,Urbain,Homme,25-34,32,Secondaire,Sans activité/Ménage,1887,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,3.1339,4,Ménages sans revenus,-1.3745487087393107,1.6565746322701769,0.14647271840092163
HTI2018_0115,Aire Métropolitaine,Rural,Homme,15-17,17,Primaire,Artisanat/Production,5063,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,EDH/Connexion collective,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,2.4248,2,Artisans,0.7865744843820693,-0.40590109908642213,-0.676149095400875
HTI2018_0116,Aire Métropolitaine,Urbain,Homme,45-60,60,Secondaire,Services/Transport,7097,Oui,Oui,Oui,Oui,Oui,Non,Non,Locataire,Aucune source,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment épargner,Oui,3.2552,1,Prestataires de services,0.6071939620162509,-0.39431928470062383,-0.3187255691681901
HTI2018_0117,Artibonite,Rural,Homme,35-44,35,Primaire,Artisanat/Production,2756,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Oui,Jamais,Aucun contrôle,Oui,Dépenses imprévues,Comment investir,Oui,1.1787,2,Artisans,0.8283011987176533,0.5319555902895848,-0.6507419792987211
HTI2018_0118,Aire Métropolitaine,Rural,Femme,25-34,25,Non scolarisé,Agriculture/Élevage,1911,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle avec d'autres,Oui,Frais de scolarité,Comment obtenir un prêt,Oui,2.5794,0,Agriculteurs vulnérables,-1.48641110925478,-1.4747266600250446,-0.5469558079530843
HTI2018_0119,Nord-Est,Rural,Femme,45-60,47,Non scolarisé,Sans activité/Ménage,0,Non,Non,Non,Oui,Non,Oui,Non,Propriétaire,Aucune source,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,3.3583,4,Ménages sans revenus,-3.5484966216090292,2.669375268719639,0.2089949292940008
HTI2018_0120,Ouest (reste),Rural,Homme,35-44,35,Secondaire,Agriculture/Élevage,1540,Non,Non,Non,Oui,Non,Non,Oui,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Ne sait pas,Oui,Revenu irrégulier,Comment épargner,Oui,2.9833,0,Agriculteurs vulnérables,-1.2309756138137398,-0.9731719865099274,-0.8927060013685825
HTI2018_0121,Ouest (reste),Urbain,Homme,25-34,32,Secondaire,Sans activité/Ménage,1110,Oui,Non,Non,Oui,Oui,Non,Oui,Propriétaire,EDH/Connexion collective,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,2.3639,4,Ménages sans revenus,-0.523623075780244,2.5097194679867014,-0.28282335913628887
HTI2018_0122,Grand-Anse,Urbain,Homme,15-17,15,Non scolarisé,Emploi salarié formel,15913,Oui,Oui,Oui,Oui,Non,Non,Oui,Propriétaire,EDH/Connexion collective,Non,Exclus financièrement,Non,Non,0,Oui,Non,Oui,Non,Pas souvent,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,2.8676,3,Salariés formels,0.8614844725914371,-1.6210039102545237,-0.8034783014548449
HTI2018_0123,Artibonite,Rural,Homme,18-24,18,Non scolarisé,Agriculture/Élevage,1540,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Aucune source,Oui,Informel seulement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Ne sait pas,Oui,Revenu irrégulier,Comment budgétiser,Oui,2.5077,0,Agriculteurs vulnérables,-1.1275729190485253,-0.9795978500238777,-1.2917813523612647
HTI2018_0124,Ouest (reste),Urbain,Femme,25-34,32,Supérieur/Professionnel,Commerce informel,4758,Oui,Oui,Non,Oui,Oui,Non,Non,Propriétaire,Panneau solaire,Non,Bancarisé,Oui,Non,0,Non,Non,Oui,Non,Toujours,Contrôle avec d'autres,Oui,Revenu irrégulier,Ne sait pas/Aucun besoin,Oui,0.8525,5,Commerçants informels,1.7679939874237396,0.8553468911245756,2.1234761413478687
HTI2018_0125,Centre,Rural,Femme,18-24,21,Non scolarisé,Services/Transport,3980,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Ne sait pas,Oui,Frais de scolarité,Comment obtenir un prêt,Oui,2.5137,1,Prestataires de services,-0.41962188880492546,-1.2807800789638555,0.13484403556672436
HTI2018_0126,Centre,Urbain,Femme,18-24,19,Primaire,Services/Transport,5215,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,2.9296,1,Prestataires de services,-0.004133815089120287,-0.9327749014679887,0.2844594021574128
HTI2018_0127,Artibonite,Rural,Femme,35-44,38,Secondaire,Artisanat/Production,3377,Non,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,1.6697,2,Artisans,-0.27052453280018063,-0.4040285581007306,0.07031640271836843
HTI2018_0128,Nord,Urbain,Homme,25-34,27,Non scolarisé,Sans activité/Ménage,704,Oui,Oui,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Aucun contrôle,Non,Sans objet,Comment épargner,Oui,3.1792,4,Ménages sans revenus,-1.7676948991302048,0.9727659927372605,-0.26626671058604195
HTI2018_0129,Centre,Rural,Femme,18-24,21,Non scolarisé,Agriculture/Élevage,1540,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Médicaments/Santé,Comment budgétiser,Oui,1.354,0,Agriculteurs vulnérables,-0.9088417699199324,-0.9716917171378653,-0.8532051128783104
HTI2018_0130,Aire Métropolitaine,Urbain,Femme,18-24,18,Supérieur/Professionnel,Commerce informel,5344,Oui,Oui,Oui,Oui,Oui,Non,Non,Copropriétaire,EDH/Connexion collective,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,1.9936,5,Commerçants informels,0.9292549463086791,0.06097280485840906,2.2707397659420248
HTI2018_0131,Aire Métropolitaine,Rural,Homme,25-34,25,Non scolarisé,Emploi salarié formel,9361,Non,Non,Non,Oui,Non,Oui,Non,Propriétaire,Aucune source,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Médicaments/Santé,Comment épargner,Oui,2.7709,3,Salariés formels,0.7344797554874147,-0.8849699433671879,-0.9454374688477412
HTI2018_0132,Centre,Urbain,Femme,15-17,16,Secondaire,Commerce informel,1441,Non,Non,Non,Oui,Oui,Oui,Non,Copropriétaire,Connexion individuelle,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Jamais,Aucun contrôle,Oui,Pas assez de revenu,Comment budgétiser,Oui,1.4219,5,Commerçants informels,0.25906587145086707,-0.043485739237688066,2.1098383683630595
HTI2018_0133,Grand-Anse,Urbain,Homme,25-34,31,Secondaire,Agriculture/Élevage,3450,Oui,Non,Oui,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,3.3039,0,Agriculteurs vulnérables,0.34070253017556174,-0.6583605193170019,-0.715239152262915
